,user_id,business_id,text,date,compliment_count
50578,HlY4Vku7lA1bis1zxsImlQ,sMzNLdhJZGzYirIWt-fMAg,"Beef meatball, Gouda and mushroom gravy.",2014-05-05 21:58:31,0
50617,N_7_1iyZAMQfVRSRW1d65Q,doEpdTg3l55-IWemTlG3tg,Always freakin' fast and delicious!,2011-12-20 21:43:20,0
50636,RIsOiw_iH_oZ3f6N0lhWWA,SsBi4mjcfsQJUMkyQlgg1Q,It smells amazing when you walk by. It's a hip place where people who are shopping can stop to eat or business people can come for a quick (and delicious) lunch! Loved the meatball hoagie!,2014-07-30 15:25:16,0
50640,YLXtmMLhNVJBPgwPlppaLA,C37hwsGUHn_3-il0ypeY-Q,Very cool locked in the past bar. Smooth jazz playing. Nice lounge in back.,2014-08-10 21:35:01,0
50668,VKP1tppEwu9m4JUmubRCFQ,u8C8pRvaHXg3PgDrsUHJHQ,Go somewhere else if you appreciate good service.,2018-06-30 19:51:56,0
50672,CR0D39AqYLrClEpLU31OkQ,9HD224rVyahrfg9SNe5SVg,"No, just no. Both pizza and hoagie were suspect. Never again",2016-03-16 00:05:32,0
50678,fxilDIdkVDgbfpGtsNr01Q,cTPdZ9Va0HCLESf5gNnXwA,Awesome food and service!,2019-09-02 00:18:23,0
50694,v8VyBrpJaP8z4mQcSPeNWg,FGL0dGh9450_SEtDNlU3Cg,"Love Gino pizza. Great food, reasonable priced and close by.",2019-07-20 12:18:24,0
50696,79Vv70bMS1JC9ASCg4dWqg,hEtb2D81MtRfKuAd1FdV6w,Cash or check only. No credit card. Food is great.,2013-08-08 22:42:13,0
50706,25jya83wrn5NXnFF-J85ew,BcLFIr4wtd3GQ3fnz15yDQ,Excellent food and pleasant service.,2018-06-11 22:02:12,0
50710,k3OIbcI2HkpzcnaRr0rzMQ,ZcbGfZ0GYjvJp9xi5uE9KA,Make sure they change their gloves before they make your pizza.,2019-12-01 06:23:00,0
50728,QqnwUr-eCHE51Apo45LUsA,gu1oYu_fCAUyxe2X7DDw0A,Very good pizza and cheesy bread!,2015-04-29 22:32:11,0
50730,LTuuuAq-daa5Zh7NyrqdUg,rXIDrS8Rz8r09vH4gjHfGQ,Very good pizza delivered Luke warm,2018-11-18 00:23:07,0
50749,ecJ2Tmr50t6yfzU0lIQmkA,FvXZcRB8bocNMDvFUnoWhg,Best pizza in Cleveland!!!!,2019-04-23 22:36:36,0
50755,kbr-swmXp5nGVTGCrfj3Eg,5ayNBWXT7BtrW2285_nb9Q,Great pizza!,2018-11-09 00:13:00,0
50766,V8aByB0I0ZRC-0923TK8ZQ,uQ1Ww4uGbuwpw1pCzkMilA,Their pizza is great and I'll be back. Also a nice cozy place to eat in,2019-08-25 13:55:31,0
50769,b6uEk7LgrDodS5vfOP0CsQ,aNmMmHPZnD_8WiPdAd5WqA,Great food and friendly service -,2017-02-10 01:07:12,0
50772,mSyINFt6TtXX9OHbwJfN5Q,RMEzxhYfpnEsWlfozit_xw,Mile and Chloe's rehearsal dinner #slowmotionfarewelltour,2013-10-25 23:24:37,0
50780,0tC5OOTuwvPGnnqhPCoRSw,277ETKOLg1XreTWL8hGlHw,The chef is real deal Italian from Italy! Bravo!,2017-08-17 01:38:40,0
50781,UyXqGEKod-veD6m6Hq0EDw,Eg_M8eeu9SDEdbP7iUmVbQ,Try the flavored waters at the counter; fill a jar and take it back to your table.,2016-04-16 01:19:38,0
50784,RjeA0300mR4Fcc-DkFio9Q,rXULENMtBohv3485zqG0XA,The crust is painted with garlic butter and Parmesan. OMG.,2013-11-08 19:41:46,0
50803,5JHfi_9U4l4fWc7-6OQzgA,y6R_bSCYiotoUjvygVcFaQ,The best mac and cheese pizza I've ever had!,2018-07-15 16:05:37,0
50809,Dg-HvxkP_Z1vv8k7YoESCA,2uOUtyXYDr47V1Ka-ia0Ag,This place is closed,2019-05-04 19:58:50,0
50811,PEjS7EYRg1cfHyx3r-w0qg,qlg2QMEErgseygqs_MQETA,Come for happy hour and order the wood fire pizza. You will thank me.,2018-07-26 22:01:27,0
50829,BInVm4Q3zLWB7tpp_FKqzw,YgHp9MdZ1vVdYyMEro4TtQ,Great bartenders and cool atmosphere. Worth stopping in for a drink.,2014-02-24 05:44:11,0
50846,EtxsD-Jbyxh7TsaWHtGCew,9X1QIzD58XjFuXT3sV7moA,"Two pretzel sticks/ 3 sauces, $6. Too much sauce and price for the pretzel. 4 pretzels/ 2 sauces, $6 would be better",2018-07-20 22:00:32,0
50880,6RXaCs_-LrmVr1LCbnm1LQ,9TvAsXDbpqtK2re5PzrUlg,Took longer then it should have.  But tasted great.,2011-12-23 02:38:20,0
50885,CPVK69kCuL6KHE8wF856Mg,xqxRWwtyvXCWZvVUM0tepg,Definitely check out happy hour! Drink specials and half off certain food...the flatbreads are fantastic.,2015-04-03 22:49:56,0
50889,2pW5cuNpFseNTVpYpMgPvA,0rjaTy1d0bRxmaJ7HAPYRA,Best pizza in Strongsville,2015-08-01 02:00:13,0
50894,QuLMz9jLUPTCM4OX9VBIHg,d8EV5R3pO3Dk5mJ5Rni8UA,They're open again!!,2019-09-06 23:19:01,0
50897,ydud5NgsWxVsnVVnqXK-ag,x8lqSZH33vZ6WM1gtdJvog,Amazing Pizza and such a nice staff!!! Love it!,2015-03-09 23:28:53,0
50922,hqCCI4v-2ozjyIUXNzFLKg,by_MaktiYQc5oDPd1E9uug,"Decent good  food,  this location  always tidy & friendly service.",2017-06-05 21:48:46,0
50973,X1OCokVRmIv-6FKiYGBa-A,EWJbWp3oOwDsv4Lo5eZWxw,"My new favorite neighborhood diner. Having the Ionian omelet with rye toast, home fries and a seasoned waitress! Clean, fast service and can't wait for dessert!",2012-09-27 19:16:01,0
50979,OKe55-f2tvTWDDPHV5cZtA,zc0sUY7iWuJB93AHWKy_xw,Great place awesome menu portions could be bigger but quality is perfect,2016-09-11 21:22:28,0
50989,q3VTTLyhTDrp11LGfa0M9Q,SuMi4hxed5qk-M8IklFg8Q,So many choices. All the ones we tried were delicious,2018-03-13 18:24:27,0
50993,5ieSTYGXs76CcstX-SzwCQ,Yej9s79KJG5r8_aDjJcVlQ,Coryn is the best!!,2017-05-03 22:51:42,0
51005,Udibu1rel-PEypMX-4TKdw,Sb2a5N9gSLICYkMVSjszsA,Chicken Alfredo ftw,2012-08-15 16:35:38,0
51012,wzItnkHTHKNqJESMSTEYJg,SuMi4hxed5qk-M8IklFg8Q,Avocado Egg Rolls is were it's at!,2016-07-19 03:53:10,0
51016,mpHBEhkoTdfX1G96Wfhmtg,JbnNk6do3aHF3Kr1bX4HzQ,Kitchen closes at 10 except Fri-Sat at 12.,2019-12-04 06:36:39,0
51033,z2S2HYVNwCIBRESeMkJjjA,i8RjMsoLoi8kJwWKhFeOIQ,Excellent pizza!!! I highly recommend this place.,2018-06-07 00:33:02,0
51074,YvNXZBLiUOjc1IjpCqD36Q,_cySQtzW1NAQLciwjsnXrg,Sheet pizza is a great deal!  Big hit with adults and kids!,2018-06-04 19:01:56,0
51134,nOr3_aq60yivqgcso_iDMw,GPRBJhVxvTmRnWEWsI8Myw,Cheap pizza option,2016-04-13 22:33:03,0
51142,r-zUIQPaHzvIyL93wQaoiQ,Z9wnRnSvmt7PeMo69x3s4A,None of the menu's pictured are valid. Every item has increased. I think by at least $1.,2018-12-30 02:54:29,0
51153,9ROx8_SMW8b9WAQBbuNWmg,AtWI6XjqFrPEV7M5WvmwHw,Favorite restaurant,2019-03-02 18:08:44,0
51155,135DbbQnr3BEkQbBzZ9T1A,Zja7ykq3icDzkN20XX6j1w,"Not bad (better than Mineo's), but kind of expensive by the pie.",2015-02-11 15:53:44,0
51162,liIwtf1_yag8DITwNyDT-A,nR3u-wQ99bop6IdGoU38KQ,Amazing pizza. Take it from a born and raised New Yorker.,2017-10-11 00:40:33,0
51168,_akpHhPsVduoEUOct0fhrQ,9fH0ow907crGLmPnHFeI0A,So much for my diet. Thanks Danno.,2011-04-27 16:28:42,0
51175,2i0A5OoKyiwskqvnkGq7cA,z4EIzLJlGd7gyje1Q_hKtw,Nice happy hour--half off beers!,2018-10-26 01:54:09,0
51219,rI1d_pVACJKczzlTuXt47Q,Nqs4_gT6nKyeTOJ_rgu1mg,Still at one star.,2019-04-26 19:53:30,0
51223,oaYhjqBbh18ZhU0bpyzSuw,IdV5HiGvdENGAcVxkFxX0g,Great pizza and wings and nice people.,2018-07-13 14:57:17,0
51227,5JVY32_bmTBfIGpCCsnAfw,ym7uH6ZpCfKQ1Of7eaYGCA,best pizza ever!  just sayin,2013-07-28 18:06:28,0
51237,x9xc8fgqGVtuVsfyKQ98gg,I5YF1kl3LCVM6nDeP8rUzQ,"Stromboli not on the menu anymore, just ask and they'll make it. The best!",2014-12-29 22:26:06,0
51248,nDS68-Z9x21817kgKECNcQ,z4EIzLJlGd7gyje1Q_hKtw,The Chilled Broccolini Salad at Provision is a perfect lunch on a hot day!,2018-07-19 17:22:44,0
51314,XiI5xGq5FxWIwDnc58geVw,CS2oAjAiFrJiG2HUtKJUHQ,Fresh delicious & BEST BURGER EVER!!,2017-05-31 00:42:13,0
51326,jiPiMaNJyEwXO5YKriw49g,CJvN2k3gjR7JspTx21icTQ,Checking out the subs......details to follow,2013-10-03 18:02:01,0
51337,vgfAGDTLJ7avIdmAZgWb7A,R7eLlAdeIYsxux_Vm0l5sg,Delicious wedding soup!,2017-08-07 13:52:06,0
51342,p7j5VuH9L-5Rj7l7oT8-ww,hxedolqDRVlKA_iOoI09Ng,Great food! Good service!,2016-12-04 08:28:06,0
51368,UpKyMVk02grOEJDPPsbZjQ,dVNclDVvN2nYnLkAccjeTA,The half price pizza is a crazy deal! It fed two with a to go box  for later.,2019-11-24 22:59:24,0
51374,Pra-ofPbyLFlQehwLk7fuQ,0qsarzXaZau8REdE0rToxA,Everything here is amazing! They are also renovating to make the dining room larger!,2014-02-24 13:18:00,0
51397,V7uS5US4oTf-S9u36HJQCQ,cWsgD-u_TvTohsx6LSi9aQ,Cheap and good,2013-10-11 21:57:33,0
51400,F3Apg60uitEh_bJbIDNLOw,cdsxkycC_xrXlOdsm5yZUw,They're open until 3 am on Friday and Saturday,2016-04-12 20:35:26,0
51403,LSynZBkAwHSrbNljExEmlA,o_V0HU7HGfmUZ4PD57CN1A,not very good.,2013-11-19 22:44:50,0
51412,luHPUcxfSLqJzQTHLfqDlg,yStT0Yen34nU5T0XZpmfnA,"After not going to this place for some time, due to poor service we went for a beer. Bartender was busy clearly needs help. Decided to order food to go, ordered a pizza and wings. Bartender/waiter was overwhelmed! Waited more than 45 min. for our order. 
When we got home wings were over cooked and greasy. You could have lubed a Volkswagen! Pizza is mediocre. I've had better frozen.
Took wings back the next day barmaid asked to replace. I said why would I do that. She copped tude . Don't do it.",2017-05-25 18:36:03,0
51414,z7cR4xXpRrTV55LHDM9SBg,BcLFIr4wtd3GQ3fnz15yDQ,Order the roasted Brussels sprouts! You won't be disappointed,2018-05-17 17:25:12,0
51466,w4g9KeHBzX8-_qiTwo7BNg,_yzOlwHLZRwHz_rTQybhHA,Happy's Pizza has a vast menu of delicious fast foods... please check out their menu on their website!,2019-09-30 01:12:27,0
51498,yQj8gW-uPuRN-i2UNqBwsg,Jd9L7pNhC982XeCNbPncXg,"Unsure why it says ""Not good for kids"". Mine  (8&10) were just fine there. Open seating + games = happy kids...",2017-12-28 02:47:43,0
51499,mec2UpqS5GsHjeAzQcTE8g,as-kCNTeD58cdAFTTKcffg,Good food but extremely slow delivery,2018-10-19 23:41:20,0
51503,NxtYkOpXHSy7LWRKJf3z0w,K5jY2W5Q3eNnwssV5UZtow,"Newly opened (2 weeks ago!)

Great mixology drinks!

Shows GOT Sunday nights on the screen!",2015-05-02 00:50:55,0
51537,GUNQS4AAv_tpPoktAzYajw,kzbH1_l7VTSfFFcwTqY6vA,best pizza in crafton- hands dahn!,2017-10-13 18:42:08,0
51543,uCydTjEAFGOcjtfhIDKp7w,0qsarzXaZau8REdE0rToxA,"Great pizza, always consistent and great deal on Mondays!",2017-10-21 21:09:40,0
51553,PrZHlUvqG21PllaGqj7UOw,rPL1gw_0Afm8nOAfLW53MQ,I always really enjoy their pizza!,2019-08-13 02:08:23,0
51562,QcDAlE7EQ2NV01bUEXF33A,ac-ZqojwKNlhPiCdv1sT6g,Amazing pizza. Period,2014-04-02 00:17:51,0
51570,hGB2k9KIlJIMdpJZbBGA_A,oglIZt5mg2nErhpTH_AakQ,Very loud. Don't come here if you're looking for a quiet meal.,2019-05-22 23:24:11,0
51599,j1ReBrPbVeKk5BiLjPDupQ,G5qOZI12XTSowKZzlq_5lw,"Sign in the door read ""Summer Hours - Closed Monday"" even though Yelp hours show open on Monday.",2018-07-30 22:15:46,0
51614,VLy6l8L72adD7iTBNqiPXw,G6IR0pYAjqn6qOwdBBA4Wg,Take more pride in your product.,2017-02-21 03:22:31,0
51627,NfU0zDaTMEQ4-X9dbQWd9A,XM2qN3PiQbfSYo6zmHgSlQ,Best.bar.ever.,2012-02-11 03:03:15,0
51631,QZRJE2h50B3V5YwqkPqhkA,oYMsq2Xvzw6UbrIlMWjb-A,They pretty much always offer a 4.99 LG 1 topping on eatcu.com and usually will match it on walk-ins if you ask.,2011-03-10 16:53:14,0
51646,eTLSKA5HK98Klklkv6E2Uw,YgHp9MdZ1vVdYyMEro4TtQ,The pizza was burn over cooked. We eat three slices and make up no taste to it.,2018-07-08 00:11:37,0
51653,7yqrpYxl2cJ4_jqOIa9Z2w,_qoXWEB5qb0Me1CCMLWlmg,Ordering something,2011-11-26 00:47:57,0
51682,Lfv4hefW1VbvaC2gatTFWA,4l56EXyCWwPlPXcX9qq-jw,Under new ownership-the nephew of Danny Sr.  Closed on Tuesday,2019-09-12 16:50:17,0
51686,XiI5xGq5FxWIwDnc58geVw,CS2oAjAiFrJiG2HUtKJUHQ,2012 National AWARD Winning Pizza and for more information at www.napocs.com,2012-12-24 21:18:45,0
51692,_HbMOgD3fXGDkUs0ZPyVzQ,FnlNoLbbYtljVmte6_nZFw,Download their app! Perks baby!!,2017-06-23 22:30:03,0
51703,l2vGsR2gtzelcAswfBGmxw,uQ1Ww4uGbuwpw1pCzkMilA,Their white Pizza is definitely the best in town.,2017-01-16 01:39:27,0
51819,dccateTjyakPfsWd5U0wsQ,2A1wvIFdKQZZe-vtTO7olQ,"Microbrews on tap including stone levitation and thirsty dog, in Parma: no way!",2010-08-12 17:26:45,0
51821,f-ysez9SJSosLUON1BihWg,dBNMq06VHg4iSPLpjfpgyg,Manager Scott is so nice. He makes a fast food situation amazing!,2013-03-03 00:51:09,0
51852,NJqmAzerpbAIC0-VBclwgA,Y4vnA8okdRLoFOKSTWVd2g,Veal was tough & salty.,2014-02-15 03:06:09,1
51859,dDZVEBf0R45c4OJuWxXexQ,tCVma1LcSnLWBRqJoTom5g,Best buffalo chicken pizza in town,2014-02-03 02:25:16,0
51860,Yk1CJvoqDlhkCWMEf-DtFQ,TEXUVhF-G_v2Sxwqti8HQA,Halloween Mini Tour!!!!,2010-10-14 23:00:56,0
51867,cYf0dtUXaa2OKfIADIcezw,hNCKIrMJSacjMiWVwRb_YQ,Very good vegan pizza! Need options for seitan,2019-03-06 02:41:28,0
51870,psSWFzbJ2KWRkstjL7Qwzw,1e7rd3oC-mju1IYtUaeYUg,The street corn and guac is amazing!!!,2019-07-13 17:27:48,0
51880,hy4uEHgITEfzxrXzyDhCRg,9TvAsXDbpqtK2re5PzrUlg,Guyzones are HUGE!,2011-09-13 17:19:55,0
51891,_JRXYBCB9CAHLyqQiSd2Iw,QE17nyFmFjEQHSvZFwj5yw,Place owes me literally hundreds of dollars in dipping sauces.,2019-04-22 16:46:25,0
51917,odHgJbMsuCdnqv0XxYyUEw,IFaRfrlwhQo4gILB0wmA-g,best philly cheese steaks in ohio!!!!! period.,2016-07-24 23:26:47,0
51946,LbHB9wL05wtzXUgM24NRkw,-Glmj_sxqCu0F3G62kFt1Q,A 'piece' of pizza is 1/8th a sheet pizza! It's HUGE!!!,2016-05-24 05:18:31,0
51965,7JguKImH7BCZpKM2-rZv9w,bFJ7deZsWKgFF1oyPIDP6A,The pepperoni and spinach rolls are my favorite,2019-09-06 19:27:05,0
51969,31KucdyO5sfpwvONAKP8fw,hr0vxeTzlHx6fTpSSmu2AA,Stan's bday ... Eating Cajun watching the game,2012-08-24 23:40:44,0
51977,chbCROaKWm2pj5uUT-ruGw,BcLFIr4wtd3GQ3fnz15yDQ,"BYOB. Cork fee is $12, not too terrible.",2018-05-26 16:30:03,0
52012,7qGe49__QqCpk8ZYOm7W8w,s_CFR6l-ecfGZ3tw16PJDQ,worth it 100%,2015-06-14 15:13:15,0
52036,_ZT2GrSb31EJ81WV2XlFUw,WdANTNmPmuIpBTSTMsrw5Q,Great pizza with fantastic service,2019-05-27 23:28:04,0
52057,ol41034oA4J6R-IpokhxIw,h8Nu-YUosQRb2KIUoglJcg,Spinach & Artichoke dip pizza - um yes please! Happy foodie over here!,2015-07-21 22:38:37,0
52058,09jpZrKD_j0SG9WPBDSJQg,h8Nu-YUosQRb2KIUoglJcg,Pizza of the week?  Oriental chicken,2014-01-24 21:56:20,0
52089,_xb9TlM6A_fFSxDhsWQc0g,vvyr4r16lx5hjHJpaFJ8kw,Terrible pizza. Doubt my dog would eat it.,2017-01-20 04:26:47,0
52095,_2W1wIvxCbRu1LrcgWaTHA,isWgRIa-He_5V517AMBNGA,Try the red sangria. Mine had plenty of alcohol and was 100% one of the better restaurant ones I've tried.,2019-01-11 22:41:12,0
52163,0pzWat2ycm549Dk0zCkK3Q,aVBFKYoF0AHuusNssaQpJA,Lasagna pizza.. Even more Delish after a few drinks! :),2012-06-25 01:14:15,0
52180,MEZircit9fcbOQ2S_85jKQ,o47aY911-1rK9tHeXOWxFg,"Great pizza for a quick lunch.  Consistently good ""mall"" pizza.",2014-02-15 19:17:28,0
52206,5JVY32_bmTBfIGpCCsnAfw,z_RTK0MaxaRHRQ99hDL2QA,"They have the regular pizzas like cheese, pepperoni, and sausage, and then they have a specialty pizza. Always try the specialty pizza.",2016-09-11 00:07:49,0
52209,9aA4PIWbfInPh2P20GQwYQ,FvXZcRB8bocNMDvFUnoWhg,"This is real pizza, the way it supposed to be made and taste.",2016-04-02 16:16:55,0
52215,tlQ2MDwfE1TBCNmsofeGfg,pzLXZ0qeiRilQ3vM-gS1wg,"Just average, and not really an Italian restaurant.  More like Perkins if they had chicken parmesan.  Pretty meh.",2017-01-09 04:23:09,0
52252,79Vv70bMS1JC9ASCg4dWqg,SXmVIiqItiHpacs1nnfiOQ,Cash or check only,2014-07-18 23:08:53,0
52282,135DbbQnr3BEkQbBzZ9T1A,YBddInm3xP6k9iOowm1EHw,"Similar quality to Pizza Taglio, but slightly more expensive.",2016-06-15 23:52:01,0
52284,yMCul2anyFnGGo7VCCYrZA,Zz2AwpjN3HA1-L_XUC5R9g,"Service was great. Pizza was even better. Nice selection of beers and wine,",2019-06-08 20:59:20,0
52324,qIygsTNe3Dbds0YWMMhE_A,ZWq8Fq13JPDAqt7rPjSwcQ,Great place for keno,2018-11-29 18:06:54,0
52338,Z9DmK2AkOnumdDkXwwI40w,FwS2grX_4u879hzjfYFakg,"$8 delivery charge. No, this is not a joke.",2015-08-29 23:39:25,0
52341,alxetHC3mXR2PtG8CeCN6Q,Jd9L7pNhC982XeCNbPncXg,Pizza specials on mondays!,2018-11-04 15:19:39,0
52417,NfU0zDaTMEQ4-X9dbQWd9A,02E9r4BQzVrA76Bf7G-KMw,To-go noms,2012-08-12 21:14:24,0
52435,af8dQQZK6vWZAVQiSTae8g,Zja7ykq3icDzkN20XX6j1w,Whole pie was better than to go slices,2017-06-04 13:48:51,0
52440,wQiyjBi8q_Q0dWLPSnQUqQ,djW8gh3JJ-__NCxx1YQaHg,Maple swirl donuts are killer.,2015-04-24 00:51:07,0
52453,diYbASjeqV4CxkoyeBeBGw,RMEzxhYfpnEsWlfozit_xw,The Dumb and Dunkel is to die for.,2018-06-12 19:36:14,0
52462,fmzIm7RxEdii5Jz44PtO7g,9xjAQ9VlK6e46xy_iLzXqg,Free parking available on a side street,2018-02-16 21:57:58,0
52482,cVKlRm7I0tbYQ2VjKIB-AA,q4N8XvZfK1EuIZWl9QRjgw,Very nice dine in area,2018-10-01 15:41:23,0
52497,Mere0_uEOiC6yGPasep9HQ,gcf4gxFDSGJ5Rf-F40y3-g,Going to try pizza and a Stromboli this go round.,2017-03-13 21:37:55,0
52514,R1fbgO9IfwsHzPX_Mex2hg,0qsarzXaZau8REdE0rToxA,Buy gift certificate at restaurant.com to save some $$. Dine in only.,2015-03-06 15:07:16,0
52518,VLy6l8L72adD7iTBNqiPXw,FnlNoLbbYtljVmte6_nZFw,"Uhhhh, yum!",2017-03-08 03:23:17,0
52519,FEgL-l6xXolYrlvzcUY75Q,J5tGb5yI9-bMEohZrtf0SQ,Carminos rules. Best pizza in town. Can't pass it up when I am nearby.,2014-05-24 19:39:48,0
52524,1fBZy5_5CgT9ZK-bpbizLw,_6n27rKvvDiPzWjcF24onA,HH is 4-6 on Mon-Sat!,2018-12-20 23:32:29,0
52529,fmzIm7RxEdii5Jz44PtO7g,NoF90rswXBHESSyDaWeKKA,Root salad is a meal in itself,2019-02-12 23:47:04,0
52547,ktb01aprit9QPZ8zcmbXCg,yStT0Yen34nU5T0XZpmfnA,Doesn't smell like a deep fryer anymore! Getting popular.,2013-11-24 01:44:56,0
52553,PFhGejjJ-IHzM8XeZIXgIw,oglIZt5mg2nErhpTH_AakQ,Probably shouldn't order food from this place using Yelp.... I ordered food at 7:20pm it's now 9:14pm and still no food and no call.,2019-04-16 02:18:38,0
52560,O-Y2N_t09ZzU9IWaODX7Lg,CS2oAjAiFrJiG2HUtKJUHQ,Great pies and pasta!,2018-12-06 23:50:41,0
52563,D2iloaWHHJrZUWGJf6K0rQ,mJ24zWo_FdE3_9v24sqFiw,Cash only!,2010-07-25 23:03:55,0
52596,d5WLqmTMvmL7-RmUDVKqqQ,Gm---0O1y_4TAQAl5qKvqQ,They've got sandwiches and burgers for those non-pizza eaters (heathens).,2018-06-22 04:15:50,0
52639,wzyAH2F7kvh7Mnd_cSfv8A,OXrFWgoz533T8tMRemkiww,Great homemade pasta - the pomodoro is where it's at,2014-02-09 03:27:22,0
52655,QuLMz9jLUPTCM4OX9VBIHg,ZPAkg2phFo_p3U-QjvHVPw,"So disappointed to stop by today to see they're closed until Aug 22, no indication online.",2018-08-21 17:48:52,0
52675,RsHggqff_W2wu5T2eo2DFQ,0qsarzXaZau8REdE0rToxA,Best pep in the Midwest ;),2019-03-04 04:15:58,0
52711,z_ueJdSU51z4RTU9Fg5Ikg,ckbDWYPT8TP7etP0WHU2Yg,Check in on Yelp for a BOGO pizza deal ...,2019-02-25 16:24:23,0
52714,u0ydfuMOPYzV-54-DH8Ldg,A3QS8dDcuWaNaTfTFCBNOw,"I got the lunch special- 2 slices and a bottle of Pepsi. I must be the only one with a negative review. I don't know what people define as a good pizza but this is far from good. The pizza sause has no seasoning, no salt basically no flavor. The pizza crust is dry as a desert. I should of just went to Pizza Hut and gotten a personal pan for $5",2016-07-18 18:29:58,0
52723,ZjHDoLXzLcj023N1a7WTww,finErFzbJa_sn1gBnz8G6Q,Awful. Too much money and the food was awful. Total disappointment,2019-10-06 01:05:11,0
52737,i0RmPEcs9tQ-xex3m76jYg,3gkqdLgL1Ca0hy1YRsA2Gw,Fire pizza.. staff are great and they don't burn pizzas like the downtown location,2017-05-13 00:49:07,0
52742,CKGc7aLbuNsy-uG50QKVUQ,jW4-bGuymLGlB9OBsTq3TA,Must ask for the starter bread with oil based dip.,2016-01-21 00:12:40,0
52749,fmzIm7RxEdii5Jz44PtO7g,AtWI6XjqFrPEV7M5WvmwHw,Certain items can be made gluten free or vegan upon request,2018-08-09 15:13:23,0
52758,wm4h-0shh9AFimyfCUnRHw,RucrUwlX6hvGlUOrakViYw,Winning addition to Urbana!,2019-08-18 19:50:33,0
52770,THOWePR26FzKR4CfAAgUHQ,OThAF-lt6d7jY-pB1ajWPg,New location found behind the office building off W. Bagkey.,2018-04-26 23:24:56,0
52779,RsHggqff_W2wu5T2eo2DFQ,R_hm1qC8dw9mOFHKqTJlPA,Delicious burgers!,2017-10-25 17:29:48,0
52825,3OhkexT0E78zylIH426EOg,POVKWFdKixujvH0YHweeQw,Cute little breakfast place. It is bigger than it looks and service is fantastic. Pricing is fair...so far I like!!,2012-07-15 15:00:50,0
52834,nVlqVL-Jp-tT9_BszUl3_g,h8MMgum-XUQhU4xWCyQWLQ,Food has gone down hill 83 is better and to much drama surrounding the place.,2018-07-17 00:09:47,0
52841,E1ygd4cHPPlD0TYKg7Berw,ym7uH6ZpCfKQ1Of7eaYGCA,Same recipe as fiori's but not quite as good? Stick to the plain or pepperoni pizza,2015-06-11 02:22:10,0
52877,gm1QArQCrNNy0aa98Q8srQ,SXmVIiqItiHpacs1nnfiOQ,"If you have a large group, a party room that seats 48 is available by reservation.  Impromptu gathering? Call ahead to check availability.",2019-05-07 19:20:33,0
52907,EeBkIOsTTXYuif-_N__IDQ,5m7dxSzkOylxzX0disComA,Very good pizza and service,2016-07-24 02:51:21,0
52910,IvFJD442Kf6JY14fZ_ywqQ,B5hl4fV8ZmwN2bLDgdr0Fw,Pillsbury dough delivery boy is rude and obnoxious!,2016-09-13 15:51:10,0
52921,VEIVrtjAN8-0LktTQm0eZg,pctgz0-aQh6fdUF-vKaChA,Great pizza. Awesome sauce..,2015-12-16 23:27:37,0
52923,ENZbh_u6v1vT_zTUW3vZGw,GvBGYrTb6HKMA50TuVQztA,Don't forget the ranch! It costs extra but WORTH IT!,2017-11-09 12:58:35,0
52926,7uEuP9iJEzCshvDKS7_n8w,YgHp9MdZ1vVdYyMEro4TtQ,Open Easter Sunday,2015-04-05 18:10:43,0
52941,SBFwL9OhG5VPWXuzMxm7bQ,829Kv1uZJj5q8sr2G0mnvA,The cheesesteak pizza is amazing! Love the ice cream!,2018-09-12 04:40:50,0
52954,0tC5OOTuwvPGnnqhPCoRSw,PLY0Nedm170y61vqNlIzxg,February Feature: DuClaw drafts,2017-02-19 01:26:02,0
52960,mkIt8BaYxqGGhaVHt6BxQA,3nDxqHvf7L5AdEAAeMaQAg,Order anywhere other than Domino's!,2019-03-13 06:31:55,0
52974,oF_vwmhGi-JechfnimM60Q,YQ0h5NTYgrBgOXf2VRYKVg,$10 one-topping pizzas on Mondays,2017-01-02 19:11:43,0
52996,fmzIm7RxEdii5Jz44PtO7g,v8qw502wtQEGpQfMhCVW9w,Per Post Gazette business reopened following restoration from flood damage,2018-07-19 10:46:14,0
53007,1V5tTGQbhaCBbmH-EVT7KQ,hnDQ_L_1IjCUVUA_G19sew,Avoid this filthy location with poor customer service skills that don't care,2015-08-11 23:32:16,0
53036,lkPYIXIsaGfdzHttDJ6KWA,COszO5BlwqjRbZ_IUqExZg,Order your deep dish pizza in advance or you'll be waiting 8-10 minutes.,2014-02-25 23:54:27,0
53095,3EN4rQgpR8cR1NxuJNzi9Q,kwMJ4KfhEcrk9jiMe-S6wQ,Lots of different gelato flavors!,2017-06-08 13:24:55,0
53096,UqSbCAA0jEQo6TXgpB9-iw,cTPdZ9Va0HCLESf5gNnXwA,"They don't take reservations for parties less than 6, so get there early on weekends!",2017-01-22 04:01:13,0
53099,My9rji5rYWKVB1yiIW-Q4Q,Een2yret0IwJUpHLwcxtRg,Great food. Great service. Great experience.,2019-09-28 05:22:27,0
53121,xYhiVUlVMbbJUoIknYaMTw,C37hwsGUHn_3-il0ypeY-Q,Food was delicious! I had the flank steak and sexy fries! Sooo good!,2016-03-18 21:59:15,0
